question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
42,30025887,adaptation1,5,"Here, we show that the healthy interaction between the yeast linker histone and Arp4p is critical for maintaining genome stability and for controlling cellular sensitivity to different types of stress.","Here, researchers show that the healthy interaction between the yeast linker histone and Arp4p is critical for keeping the genome stable and for controlling how sensitive cells are to different types of stress.",Substitution,True,1,0.0333,False,0,,False,0,0.0
42,30025887,adaptation1,6,The abolished interaction between the linker histone and Arp4p leads the mutant yeast cells to premature ageing phenotypes.,The interaction that stopped between the linker histone and Arp4p leads the changed yeast cells to start aging early.,Substitution,True,2,0.1111,False,0,,False,0,0.0
42,30025887,adaptation1,7,Cells die young and are more sensitive to stress.,Cells die young and are more sensitive to stress.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation1,8,These results unambiguously prove the role of linker histones and chromatin remodelling in ageing by their cooperation in pertaining higher-order chromatin compaction and thus maintaining genome stability.,These results prove the role of linker histones and chromatin changes in aging cells through their cooperation in chromatin compaction (folding of DNA structure) and thus maintaining genome stability.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation2,1,Linker histones are major players in chromatin organization and per se are essential players in genome homeostasis.,Linker histones are major proteins for organizing DNA and affect the balance of genes.,Generalization,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation2,2,As the fifth class of histone proteins the linker histones not only interact with DNA and core histones but also with other chromatin proteins.,"As the fifth type of histone proteins, the linker histones not only work with DNA and other histones but also other proteins that bind to DNA.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation2,3,"These interactions prove to be essential for the higher levels of chromatin organization like chromatin loops, transcription factories and chromosome territories.","These interactions organize certain DNA regions like DNA loops, DNA expression sites, and nucleus regions with specific DNA segments.",Substitution,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation2,4,"Our recent results have proved that Saccharomyces cerevisiae linker histone - Hho1p, physically interacts with the actin-related protein 4 (Arp4) and that the abrogation of this interaction through the deletion of the gene for the linker histone in arp4 mutant cells leads to global changes in chromatin compaction.",Our recent results show that a specific histone - Hho1p - of brewer's yeast physically interacts with another protein called actin-related protein 4 (Arp4). Removing this interaction via deletion of the gene for the linker histone in arp4 mutant cells leads to global change in DNA binding.,Substitution,True,1,0.0208,True,1,interaction,False,0,0.0
42,30025887,adaptation2,5,"Here, we show that the healthy interaction between the yeast linker histone and Arp4p is critical for maintaining genome stability and for controlling cellular sensitivity to different types of stress.",We show that healthy interaction between the yeast linker histone and Arp4p is needed for DNA stability and controlling cellular sensitity to different forms of stress.,Substitution,True,1,0.0333,False,0,,False,0,0.0
42,30025887,adaptation2,6,The abolished interaction between the linker histone and Arp4p leads the mutant yeast cells to premature ageing phenotypes.,The removed link between the linker histone and Arp4p leads the mutant yeast cells to premature aging.,Substitution,True,2,0.1111,False,0,,False,0,0.0
42,30025887,adaptation2,7,Cells die young and are more sensitive to stress.,Cells die young and are more sensitive to stress.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,30025887,adaptation2,8,These results unambiguously prove the role of linker histones and chromatin remodelling in ageing by their cooperation in pertaining higher-order chromatin compaction and thus maintaining genome stability.,These results show the role of linker histones and DNA-protein remodeling in aging by their role in DNA binding and maintaining DNA stability.,Substitution,False,0,0.0,False,0,,False,0,0.0
42,31286445,adaptation1,1,cHistone posttranslational modifications (PTMs) are essential for regulating chromatin and maintaining gene expression throughout cell differentiation.,"Histones are proteins that provide structural support to a chromosome and sometimes act as the spool that the thread-like DNA wraps around. Changes to the properties and make-up of proteins, a process called post-translational modifications (PTMs), are important for regulating chromatin (a substance within a chromosome made up of DNA and protein) and how information from genes are used.",Explanation,True,1,0.0625,False,0,,False,0,0.0
42,31286445,adaptation1,2,"Despite the deep level of understanding of immunophenotypic differentiation pathways in hematopoietic cells, few studies have investigated global levels of histone PTMs required for differentiation and maintenance of these distinct cell types.","Few studies have investigated all the levels of histone PTMs that are needed for dividing cells, changing their functions, and maintaining these specific cell types.",Generalization,True,2,0.0625,False,0,,False,0,0.0
42,31286445,adaptation1,3,"Here, we describe an approach to couple fluorescence-activated cell sorting (FACS) with targeted mass spectrometry to define global ""epi-proteomic"" signatures for primary leukocytes.",This study uses an approach called fluorescence-activated cell sorting (FACS) with another technique called targeted mass spectrometry to detect and sort specific white blood cells that infection.,Explanation,True,2,0.087,False,0,,False,0,0.0
42,31286445,adaptation1,4,FACS was used to sort closely and distantly related leukocytes from normal human peripheral blood for quantitation of histone PTMs with a multiple reaction monitoring LC-MS/MS method measuring histone PTMs on histones H3 and H4.,FACS is used to sort closely and distantly related white blood cells from normal human blood moving throughout the body.,Generalization,True,1,0.0286,False,0,,False,0,0.0
42,31286445,adaptation1,5,We validate cell sorting directly into H2SO4 for immediate histone extraction to decrease time and number of steps after FACS to analyze histone PTMs.,Researchers tested and confirmed the method to sort cells to decrease time and number of steps after FACS to analyze histone changes.,Substitution,True,1,0.0417,False,0,,False,0,0.0
42,31286445,adaptation1,6,"Relative histone PTM levels vary in T cells across healthy donors, and the majority of PTMs remain stable up to 2 days following initial blood draw.","In healthy donors, histone PTM levels are different in immune cells called T cells, and most of PTMs stay stable for up to 2 days after blood is drawn.",Substitution,True,1,0.0385,False,0,,True,1,0.0385
42,31286445,adaptation1,7,"Large differences in the levels of histone PTMs are observed across the mature lymphoid and myeloid lineages, as well as between different types within the same lineage, though no differences are observed in closely related T cell subtypes.","Large differences in the levels of histone PTMs are found across the mature, functioning blood cells, though no differences are found in closely related T cell subtypes.",Generalization,False,0,0.0,False,0,,False,0,0.0
42,31286445,adaptation1,8,The results show a streamlined approach for quantifying global changes in histone PTMs in cell types separated by FACS that is poised for clinical deployment.,The results show a streamlined approach for identifying changes in histone PTMs in cell types separated by FACS.,Generalization,True,1,0.04,False,0,,False,0,0.0
42,33240489,adaptation1,1,Extracellular histones released from injured or dying cells following trauma and other severe insults can act as potent damage-associated molecular patterns.,Histones are proteins that provide structural support to a chromosome and sometimes act as the spool that the thread-like DNA wraps around. Histones that are released from injured or dying cells and remain outside of cells can lead to damaged molecules.,Explanation,False,0,0.0,False,0,,False,0,0.0
